Title,Published At,Duration (Min),Video ID,URL,Transcript
Gold Prices Driven By Asia Demand,2024-04-10 12:15:03+00:00,3,hnyZgczuFdY,https://www.youtube.com/watch?v=hnyZgczuFdY,well i think it's it's very interesting that we've seen precious metals gold in particular push to new highs during a period of time where us rates are rising and expected cuts are being priced down that's typically not the way the relationship works because you know gold is nonin bearing money and typically when interest rates rise gold falls because it doesn't bear any interest i think um the story there is much more about what's happening in the east rather than what's happening in the west where downward pressure on uh on the yuan in particular is creating domestic demand for gold we're seeing um we're seeing significant uh demand sort of through proxy ways like uh domestic gold etfs trading at 30% premiums which is not a normal thing the shanghai premium uh relatively elevated all of those things are happening and i think that's what's driving the gold price action because when you look in the west actually like gld which is a good indication gld etf which is good indication of you know retail and institutional demand for gold because of it's easy it's an efficient way to hold it they're still selling shares there's still a net negative flow into gld at a time when the gold price is surging and so really is that story uh in the far east and about the currency policy and pressures that exist in china much more so than it is about what's going on with the fed so if we look at the domestic positioning in the us in precious metals how do you actually gauge the current positioning is it underweight precious metals given even with the price action that we've seen yeah i mean if you if i think the sentiment uh western investor sentiment i think is well tracked with that uh with looking at the flows into and out of the gld etf it's obviously doesn't cover the whole market and there's other things going on the futures positioning and things like that um but it's become sort of a ubiquitous way in which basically everyone expresses a view on gold in the us and so um i think what we're seeing there we've seen two years of sales of of gold positions in gld as gold prices have risen uh and i think you know that is setting up likely that's setting up a risk for a short squeeze i mean this is sort of a a very classic way in which uh these sort of short squeeze dynamics emerge which is you know you're underweight you're selling and then all of a sudden the price squeezes for some reason un related to you know the previous positioning and then even moving from selling to neutral in terms of the flows could create a further exacerbation of the price pressures upwards and so that's kind of the dynamic that i see emerging in the gold market is that sort of western short squeeze you know demand driven by china creating a western short squeeze which is starting to put pressure on you know further pressure on the price upward yeah
Will The Fed Still Cut Rates in 2024?,2024-04-09 12:15:06+00:00,2,o_iU9a_MzhY,https://www.youtube.com/watch?v=o_iU9a_MzhY,where does that leave these three cuts in the dot plot from the federal reserve uh i mean do you think they will actually cut into this i you know it's it's a good question i i think um when we started the year i the first thing i woke up january 1 and i and i wrote a tweet that was basically like look if growth is at or above potential and inflation is still a little too high and unemployment rates at secular lows like why would you do anything right and i think that the spirit of and that was a time when people thought that they were to cut like in march for the first cut and we've moved past that um you know the idea that uh the economic expansion is sort of good enough to not create urgency to cut plus i think some of those inflationary pressures um are maybe not long-term emerging but certainly cyclically we're likely you know in a in a short-term basis in the us context starting to see some upward pressure on inflation we've got a couple months of of but not good data not bad data but not uh adding confidence the way chairman powell was looking for and now we've got you know gas prices are moving up a buck from having fallen a buck and that you know that has an effect that'll flow through to other prices and so inflation is likely to be just a bit above what they were projecting out or expecting and so you put that together and i think we could easily see a circumstance where um at least you know for the next three or six months there's just nothing there's not enough confidence to shift towards the cut cycle um given you know the the overall uh economic environment so that's why i think if you get to the end of the year we may well have a situation where the short rate cuts expected don't come the long rate is moving up for a variety of reasons but growth is starting to slow because the effects of those dynamics right the rise in rates is starting to affect the economy and asset prices particularly relative to the elevated expectations
What's Driving the Economic Optimism?,2024-04-08 12:15:02+00:00,4,hMlt-zp_drc,https://www.youtube.com/watch?v=hMlt-zp_drc,the mood in the room right now it seems like everyone is all of the sudden so optimistic around the future what on earth is going on and what has happened over the past couple of quarters to make people turn around on their views like this yeah i mean i think what we've seen is that the durability of the expansion particularly in the us economic context but also to some extent in in europe has been um a bit stronger a bit longer than than folks expected there's a lot of positioning i think that came in you know on the back of the market action that happened uh at the at the end of last year where you know when you saw that bond rally i mean what typically drives a bond rally is uh deteriorating growth conditions and um the thing that's confusing about that you know so people expected you know many people expected that to continue and economists and other managers were sort of keying off that um but i think they got the linkage wrong which is that we had an easing dynamic which helped support asset prices which was a short-term support to economic activity creating a modest reacceleration but the problem is you know and that's why you know stocks have outperformed bonds over the course of the last you know three or four months but the problem is now the consensus expectations has totally changed we went from expectations of below 1% us growth in 2024 to now penciling out you know between two and two and a half% growth which is basically to say that that the strong growth we're seeing here in the first quarter is going to continue basically for the whole year at a time when basically bon yelds have risen 60 basis points that seems less probable uh than expected but bob if we look at consensus expectations outside of the us it still seems like this is a very us centric rebound story right um do you get the same vibes of reflation outside of the us yeah it's it's a good point and certainly the consensus expectations have lagging outside the us uh relative to the us i mean the us is really the outlier when it comes to expected increases in in growth um i you know the the um the economies outside the us i mean particularly if i look at sort of europe and and the uk they're not you know those economies certainly aren't strong and no one's arguing that but they're not a disaster and i think in a lot of ways people looked at those economies if you go back a year or two ago year ago like they thought that the interest rate tightening that occurred was going to drive a significant slowing in those economies and that's not really happening they're just kind of putting along kind of you know fine not great you know it's not it's it's it's nothing particularly extreme and i think that connects to the ecb story um which is that on the ecb side um and also a little bit on the bank of england side uh you know inflation has come down sufficiently basically where they can you know in a straight face way say we're basically at what our target is maybe you know or or we're going to see our target soon
U S  Economy –  Is a No Landing Scenario Priced into Markets?,2024-04-07 12:15:00+00:00,3,3YEaZt8KiOs,https://www.youtube.com/watch?v=3YEaZt8KiOs,i mean on the one hand you've got a lot of macro resilience showing up in the economic data including the jobs report this morning on the other commodities are moving higher crude has had a big move this week um we've seen the dollar strengthen into your point i mean you got the 10year treasury yield at 44 now highest since november seems like something's got to give here uh how does it speak to how this economic landing is materializing well i think what we're seeing get priced into the stock market uh and modities is we're starting to see a no landing scenario uh pretty much priced in at this point uh and the same is true increasingly on the short end as fed cuts start to get priced out the main place where that no landing scenario isn't priced is on the long end of the bond market which you know while it's pressing highs uh over the course of the last couple of months we're well off where we were uh last summer when bon yields hit five and even then you know we didn't have a meaningful slowdown in economic activity so i really think that long end uh is is the is the area of the market that is most meaningfully mispriced and that's coming at a time when we're getting a bunch of inflation data next week combined with almost $120 billion dollar of bond sales that flow that constant issuance financing those large deficits that constantly is going to weigh on the bond market particularly here in the second quarter okay um cash is that is that is that should that be a part of your portfolio right now and i ask that because bank of america report showed that $82 billion in the week through wednesday went into cash funds that money market funds are now annualizing 1.2 trillion dollars of inflows it's the second highest ever so clearly investors are putting at least some money to work there does it make sense in this environment well i think uh you know cash is never a great asset to have unless you can truly market time it's generally better to be invested in assets on a tactical basis with stocks where they are to where they are at this point and the pricing in of very very high uh growth expectations and bonds not looking great um you know cash can be an interesting alternative though you know when you think about what assets are out there and where um there may be interesting opportunities might look to the commodity space where we're starting to get uh conditions aligning for a bit of a short squeeze uh for those people holding large short positions in oil and then of course uh there's my favorite gold which uh you know keeps pushing higher
Energy Sector And China in April 2024,2024-04-06 12:15:05+00:00,3,rlDsD8bpQCA,https://www.youtube.com/watch?v=rlDsD8bpQCA,i know you like uh the energy sector as well bob big big sector of course where where specifically bob do you see value well i think broadly across the energy sector it's been the most unl loved stock sector uh over the course of the last you know 12 to 18 months uh particularly seeing asset managers uh building meaningful short positions for instance across the hedge fund industry and flows into the etfs related to the companies also basically the weakest sector that we've seen i think in a lot of ways the market action um is setting up for a possible short squeeze there as uh as there's so many short or underweight positions in place uh at a time when you know not really for economic reasons but uh for supply constraint reasons as well as geopolitical tensions we're starting to get a spike up uh another leg up here in oil and you put that together you could create that short squeeze and a positive performance for both the stocks and the commodities themselves interesting bob at at the same time i also want to get you to sort of play off of what bill was saying about china because i know you have a view on what's going on there currently maybe you could talk a little bit about how you think that's going to play into or not play into what's going on with energy well everyone here in the west is uh hoping for the great chinese recovery we've been hoping for several years and the reality is that it's just more of the same for whatever reason from a policy making uh perspective chinese authorities have decided that mediocre growth is more is is acceptable and are prioritizing exchange rate stability rather than engaging in domestic monetary easing that's necessary uh to support or accelerate the economy and so when you look across uh all the stats whether it's the pmis they've been flat for a couple years uh you look at the commodities that china meaningfully influences like or and steel uh and you're seeing those fall to you know postco lows um you know it's not a great picture for the chinese markets and that small equity pop that we saw took huge buying from the national team just to get a modest recovery and equities so i i look at china i sort of say lot more of the same and that hope uh that so many investors have brought that it would accelerate in the course of uh 2024 doesn't look like it's going to happen okay
2Q Repriced Expectations in U.S. Markets,2024-04-05 12:15:05+00:00,2,iyrUBLMZxCA,https://www.youtube.com/watch?v=iyrUBLMZxCA,[music] stocks trading lower heading into the closing bell and what's proving to be a sour start to the second quarter we're looking at how to navigate the big picture with the yahoo finance playbook and joining us now we've got bill baroo president of blue line futures and bob elliot co-founder and ceo ceo and cio of unlimited thanks for being here you guys really appreciate it i want to start kind of with how we're kicking off this second quarter and the selloff that we're seeing even though the sort of macro hasn't seemed to have changed very much i guess with the exception of treasury yields going a bit higher bob i'm going to take you first on this and whether you think that this selloff is justified should people be stepping in here to buy the dip well i think there's been uh a healthy rally that has occurred over the course of the last uh five months or so end of last year and early this year and what's happened is we've really repriced expectations significantly just think about consensus growth expectations in the us for 2024 went from well below one to now 2.2 for 2024 that's a big shift it's reflected in equity markets and as a result you're going to have to have even stronger outcomes uh than what we've seen lately in order to get stocks to press higher you combine that with higher bond yields and some concerns that the fed is not going to move nearly as quickly as people are expecting and this might be the start of a turning point uh in the equity market to kick off the quarter
Could The Real Economy Move to a 5% Interest Rate?,2024-04-04 12:15:03+00:00,3,ZZBnJLwYqaY,https://www.youtube.com/watch?v=ZZBnJLwYqaY,the idea of saying like could the real economy tolerate you know an environment of five moving back to 5% interest rates given all the things that are going on yeah absolutely absolutely could the asset the financial economy cannot though well the financial economy you know has high sensitivity to that sort of dynamic and and obviously it depends because it depends on the essentially the duration sensitivity um you know there's a lot of assets that are out there that are not that duration sensitive but you know there are certainly many assets that are duration sensitive and what would have you know i think the question that you sort of have to pencil through is what would you know stock if interest trades go to 5% from where they are today you know that 75 let's say a 75 basis point rise at i don't know 15 years of duration you know that would get you you know again another 10 to 15% hidden stocks is that enough to derail the recovery or is that just simply um annoying for equity holders you know that we're for you know yolo nasdaq to go through the roof and never stop going down right like my my guess is it's more of that ladder which is um that you can have the real economy persist kind of okay you know persist okay and have a hit to a moderate hit to asset prices as the interest rates uh reset it's really a question of does that then be get more concern about interest rates does that create bond vental anes does that start to spook investors who so far are you know when the yield rises they come in and buy just look at the flows into the tlt like it is you know typically the way it works is for stocks when stock prices go up people buy and when stock prices go down they sell for tlt as that yield rose people were pouring into tlt buying the yield buying the yield buying the yield as long as that persists in the anticipation that it would drop later in the anticipation that would drop or just like they were looking at and they said a 5% yield is not a bad yield all considered and so uh and so as long as that dynamic persists then thing you know then probably the yields don't rise too much certainly they don't rise to whatever that crazy thing that was said back in back in october like yields are going to rise to 177% or something that you know that's probably not going to happen the real question is do they rise to five in this sort of environment as things reset or do they rise closer to six and the difference between stocks getting you know a drag of 10 to 15% versus you know 20 to 30% that's a big difference in terms of what the second order con uh uh consequences are in the real economy
How Do Higher Rates Impact Commercial Real Estate?,2024-04-03 12:15:07+00:00,4,iX3xMYpdKAc,https://www.youtube.com/watch?v=iX3xMYpdKAc,what about commercial real estate this sounds that like this would be the last thing that the commercial real estate market would need yeah i mean commercial real estate i think the challenge with commercial real estate is that it's not all that viable at 4% yields or 5% yields or six% yields um and so i think so maybe it doesn't matter as much because the question is sort of the marginal impact i think probably there is not all that big i you know i don't want to under matters whether the yields are four versus six but you know the big problem is that no one's going to the office uh as evidenced by the idea of extending and pretending if you get those rates down you know if they were going to go back down to 2% yes you still have a problem you still have the distress guys that have to come in and you have a liquidation that could probably take like savings and loans someone refers to it you know decades to unwind or repurpose but now the idea that you're in a different rate regime can only make that you know i think that situation more difficult yeah that's right i i think the main thing the main thing with the cr world is that it is almost entirely on balance sheet loans yeah and the one thing that the banking system is really really good at is extending pr pretending modifying you know terming out restructuring restructuring like that whole world like if there's one thing bankers are good at it's not necessarily making loans but they're darn good at dealing with bad loans and they have a lot of experience they have a lot of experience dealing with that and i think there's a lot of regulatory relief yeah that exists for them to you know not necessarily resolve those things immediately i i put out something a couple of weeks ago you know since c like blew up let's say everyone sted to talk about it like early last year you know the banking system has earned about $60 billion in nim from cr and they've lost $600 million so that gives you a sense as you know $60 billion of nim $600 m million of losses charge offs that have occurred that gives you a sense like this is like watching paint try it is not you know people who relate this to the financial crisis not at all the financial crisis financial crisis it's not that was the wheels coming off the entire global system this is this is this is a problem that they know how it's painful and painstaking but they have done this before in many different areas exactly exactly and banks can the whole cleverness of a bank is that they earn the income today and they take the losses over extremely long period of time and that allows them if if the losses are big enough to out earn through their nim on other assets and other loans which a resetting we have to remember that like those things are resetting nims are actually fine you know they're staying in the two and a half three% range you know three and a half for some of the smaller cohorts th those are decent nim they can absorb a lot of losses with nims like that for an extended period of time and so it doesn't mean that like you know our banks going to be making hand money hand over fist probably not are the ones that are concentrating these assets gonna you know are their stocks going to be fantastic probably not a great stock pick depends on what's priced in but you know you could easily see the stocks kind of being you know bad performers for an extended period at time but that's very different from this is the thing that's going to bring down the economy that that's a great observation because we get a lot of questions that people worried about commercial real estate and i think that that's a really really sort of accurate description of of banking nim is net interest margin everyone by the way um the amount of money bank makes on earning in on its interest in loans
Will the Fed Will Bring Rates back to 2 - 2.5%?,2024-04-02 12:15:02+00:00,4,XuCpX5-L5uc,https://www.youtube.com/watch?v=XuCpX5-L5uc,this assumption that the fed is going to bring interest rates back to 2 and a half or 3% in this cycle is like is baked in all of these different models like you know um i i'm sure you every once in a while bump into a few uh a few interviews on bloomberg and you and you listen to the bond people and basically every single bond person says well you know the long-term rate is two and a half or the fed will bring interest rates down to three like imagine those folks and that's causing them to buy to be clear that's causing them to buy yield at you know 425 at 425 if your long-term rate is two and a half actually looks like a pretty good deal uh over you know over a cycle time frame when those folks start to say i'm not so sure right i maybe i need to pencil in a higher number and we're actually seeing that in terms of surveys of professional economists and and and uh and dealers um we're starting to see that long-term rate expectation creep up when that shifts that totally changes the valuation picture on bonds uh and so you know bonds particularly risk-free bonds treasury bonds serve as the backbone of the whole economy if every you know we already saw last summer it doesn't take that big a rise to start to upend the apple cart and create some risks to stocks due to the rising discount rate if those yields rise so that's you know a lot of a lot of the rest of the financial system is really dependent upon this continued expectation that interest rates are going to be low for a long time yeah so the the argument when you hear that is that even if that the fed will go back to that rate even if they have to inflict pain to get there but you're suggesting maybe they don't go back to that right well i think i think that's part of the part of the question is if if the economy is structurally running uh hotter with higher productivity higher demand for capital lower savings rates etc um you can have an economy that continues uh and higher inflation you can have an economy that continues to be fine right you're you're you can you can have your unemployment rate at let's say five which you know be clear the average unemployment rate is five not you know not three not you know not three and a half not four it's five the idea that you could have an unemployment rate just in terms of thinking through things let's say we had you know long end yield move to five and we had unemployment rate of five that seems like a a perfectly plausible solution to the macroeconomy and that could you know and would that be that would be undesirable tactically for the fed but in a strategic sense you know a 5% unemployment rate would be fine would be a fine why asked is it in itself a bad thing it sounds like it's just settling where the economy can handle it right and as opposed to everyone hating zero interest rates and some of the repercussions that come from that and being worried about defl you're in a different regime the problem in the rub is that the system is built on expectations of it being at two or two and a half% right that those expectations you know i was like to joke the fact that the bonds are in the stocks right but the bonds are also in the credit and the bonds are in the loans and the bonds are you know bonds are in everything the bonds are in the houses you know that's that's kind of the challenge from an asset holders perspective is um is the fact that we're moving to a to a structurally higher rate may not be so bad for the real economy but it isn't great for asset holders
What Will be the New Neutral  Rate of Interest?,2024-04-01 12:15:02+00:00,4,HscRtOp-ueM,https://www.youtube.com/watch?v=HscRtOp-ueM,if the long-term rate is closer to three and a half to 4% instead of 2% first of all let's start with is is that a likely scenario that we need to adjust to and then i'll ask part two of his question yeah i think it's it's a a cr it's a critical question um to to start to to be wrestling with uh you know i'm uh i i remember in this cycle when the short rate was at 2 and a half% and chairman paul said it was highly you know it was restrictive at 2 and a half% and you looked at like i don't think so man that and he tried you know he was trying to to to back away at that and you know even at rates at five and a half you know and in the high fours and and through to the mid fives over the course of you know basically you know a year plus growth has continued to be at or a bit above potential um and so you sort of look at that picture and you say you know the the overall sensitivity of the economy to the short rate uh to the long rate structure you know even with interest rates in the you know between four and four and a half% things are okay in the economy and so what that highlights i'd say on a tactical cyclical basis that really raises a question of uh of whether you know there's enough tightening that exist on the short end to really slow things down meaningfully or quickly um i think the question on the longer term which is what does that longer term neutral interest rate look like i think part of it is first of all a lot of uncertainty and you know there'll be seven academics in a room and you'll get seven opinions about it and seven highly quantitative models describing what's going on so you know we have to accept the ambiguity of it but i would say look there's a lot of people who talked about a two or two and a half percent rate back during the post gfc era where we had huge debt overhangs and in the private sector and depressed spending and incomes um that sort of story is not really pertinent that pertinent to today lot of the healing has happened in the private sector in terms of the balance sheets if anything we're moving to an era where we're starting to get a lot likely a lot more investment part of it supported by the government and part of it you know private sector driven to to to as a part of the de globalization dynamic so that's a draw for credit and at the same time the global savings glut has really stopped uh in a way that had existed right after the gfc where you had global central banks basically recycling liquidity into us treasuries and into into us dollars you know places like china are more concerned with their currency going down than going up these days and so you basically have this situation where probably the demand for capital on a forward-looking basis is meaningfully higher than where it was back in the in the post gfc period the supply of capital is probably lower and we've got this you know this this inflation issue which we at least have to acknowledge is more of an issue today than it was you know 10 years ago when people were more concerned about deflation you put that all together and probably the sort of baseline level of interest rates that you're seeing is probably going to be higher certainly than two and a half which is where we were for the last 15 years
A Tricky Labor Market,2024-03-30 12:15:03+00:00,2,SQDpORGD41E,https://www.youtube.com/watch?v=SQDpORGD41E,the labor market's been tricky right because we don't know what's temporary or business cycle we don't know what's structural it seems like it's been kind of hard to figure that out what do you what are you thinking about in terms of wages yeah i mean wages are critical if you just think about like at a very simple level inflation in the economy can be seen as how much are people earning relative to what their productivity is and the difference between those two things essentially has to be prices because you know what they earn they spend and what they produce gets bought uh you know it's a little more complicated that than that in reality but that kind of gives you a good benchmark of how to think about wages and so nominal wages continue to be you know moderately elevated they've come down a little bit but still particular when you when you look at the wages of high propensity to spend income cohorts so say you're 60th percentile and below or your 80th percentile and below those wages continue to grow pretty rapidly on a nominal basis a couple let's say 2% above where they were preco um the the interesting question the key question is how much productivity are you getting out of those workers we have seen a pickup in productivity and measured productivity over the course of the last couple of quarters um back to sort of the longer term trend line if that continues then you know we can live with 5% wage growth and 3% productivity that's an okay outcome i think the real question is is that really durable over time and do we get that nominal wage growth derailed by input costs like gas gasoline prices going up you know 20 25% that that's a big deal you know if you're if you're in the lower income cohorts with with the high propensity to spend that shift in in gas prices from the low threes to the high 3es matters for you in the day-to-day basis
How to Target Above Market Returns,2024-03-29 12:15:03+00:00,4,qsjRJCDz4NE,https://www.youtube.com/watch?v=qsjRJCDz4NE,in the market historically let's say go back to 1965 or whatever the market's returned on average 8 to 9% right but this research project found that most people they only earn 5% so like there's this gap right so if you just invested in an index fund and just follow the market you'd earn 9% but people do all these weird things right and really they're they're earning below the average right the average returns meaning that 50% people are earning higher than that 50% are earning lower but what do you think contributes to that why do people you know realize returns that are less than average when there's so many resources out there and so many strategies they could follow yeah well i think the first thing is the fees you know the vast majority of investors are holding you know something instead of holding portfolio of etfs of lowcost index etfs where they're allin fee cost is something like five basis points a year they're holding extremely expensive you know mutual funds uh that charge you know hundreds of basis points of fees i mean not to mention the fact that their advisors also charging 100 basis points in fees usually on top of it and so the fees that's why part of the way that you can figure out whether your advisor is doing the right thing for you or the wrong thing for you is you just look at the fees if the fees are high then what's happening is they're getting paid and you're paying for it right in your returns that's all there is to it and so fees fees fees focus on your fees focus on bringing your fees down and then the second issue is the market timing issue which is that instead of dollar cost averaging into these assets over time people are trying to time the market when you try time the market i mean literally there's an entire hedge fund industry built upon taking money from individual investors who poorly time the market so every time you're going there and thinking hey look i i want to trade or i don't you know i want to trade today or i want to shift between cash and assets or i want to sell my stocks and buy this or buy this individual stock or sell this individual stock recognize that there is an entire industry that makes 700 billion dollar a year yeah built on the back of people making that set of decisions poorly and so what you know the way to avoid essentially that cost right that index drag is what you're you're talking about is simply to calmly and uniformly buy the market every month put a little bit of money away buy a diversified portfolio of assets and frankly if you do that the best portfolio that you can have is one you don't even think about right you don't even worry about you there's lots of things to worry about your job about you know your family about your health there's so many things in this world world to worry about there's no reason why you should worry about your investment portfolio yeah right and that's the basic idea is create yourself a long-term game plan that you can stick to and that won't cause you you know that's lowc cost well diversified and you know something that you can you can stick to through time right where you're not trading uh all the time and you'll be good you'll be good in 30 years it'll it'll be a good outcome for you
What's Happening with Inflation?,2024-03-28 12:15:04+00:00,3,w58a1AEdVMw,https://www.youtube.com/watch?v=w58a1AEdVMw,we just feel that stickiness of of certain things just don't seem to be going down or you know there's periodic food depending on what you're buying get a break on eggs something else jumps up it it doesn't feel like we're having this really rapid deceleration so um i mean it still may happen though right inflation lags doesn't it yeah well i i think the the complicated thing with inflation is that there's a bunch of different you know moving pieces that are sometimes moving counter to each other so you know the initial bout of disinflation coming from the fact that gas prices went from 5 to three which then flow you know flows into all sorts of different places in the economy and then also a big shift downward in durable goods as the supply chain issues started to get resolved started to see a drop in in auto in used auto prices in particular but also imported durable goods and so that created like a big disinflationary impulse on the economy and brought inflation down considerably i think the key question you know and at the same time the services side of things you know you can look at a lot of different pieces of it but certainly not moving rapidly down um it certainly remains relatively elevated i think the challenge is as we look ahead some of those big disinflationary impulses that existed with you know oil prices and gas prices falling and and having another leg down through the end of the year but now reversing and you know up 6070 cents depending on exactly what what you look at and having those durable goods prices that were falling now starting you know starting to rise i thought it was one of the more interesting pieces of the inflation report was goods durable goods disinflation started to flip to inflation it's not a good sign at a time when those sort of the the services side of thing just isn't moving down as fast as certainly the fed would hope that's not a great combination on a forward-looking basis and and so i think that's when when chairman paul talks about needing more evidence that's what he means you know it's not like no one no one's sitting here thinking oh inflation is going to go to 5% or 10% anytime soon the question is are we are we stabilizing at three or are we stabilizing at two in a in a compelling way um and i think that's that's the question that he's got on his mind and i think there's good evidence to suggest that maybe they shouldn't be confident that it is there particularly on a forward-looking basis
The Market is More than Stocks,2024-03-27 12:15:01+00:00,3,H6jg2g7jouw,https://www.youtube.com/watch?v=H6jg2g7jouw,think a lot of us are uh have sort of grown up sort of thinking you know the market is the stock market and stocks do well in certain periods and don't do well in other periods but the reality is there's a lot of other financial assets out there that because of their nature do well in environments when stocks don't do well now most people have bonds and they know something about bonds the trouble with bonds is usually people are holding too small a portion of their portfolio in bonds or they're holding bonds that have too little volatility they're not moving around enough relative to the stocks that are moving around a lot u but bonds are a good asset that typically outperform in environments where growth is slowing and that is an environment typically when stocks are falling but there's a lot of other assets that are out there that also do well in those sorts of environments for instance gold uh which uh has a variety of different properties outperforms bonds 60% of the the time uh in periods gold outper forms bonds 60% of the times in which stocks are down so it would make sense if you're building a portfolio you have your stocks you have your bonds you should also have about as much gold in your portfolio as you have bonds in your portfolio because bonds are outperforming uh stock gold is outperforming bonds often when stocks are down and then further there's other assets that are out there things like commodities that do well in high inflation environments for instance if we see the last 18 months what we've seen in in the last 18 months is that commodities are one of the few assets that are up stocks are down bonds are down gold is flat and commodities are up so and and why is that because we've been in an inflationary environment and so why not add commodities to your portfolio in order to help you uh do well in an environment where inflation is elevated relative to expectations and so the reason why i sort of go through each one of these different pieces is each one has a certain set of properties that are related to a certain set of macro environments uh and market environments economic environments that they do they do well in certain environments that it's not just about holding stocks it's about holding a diverse set of those assets that do well uh kind of regard at least you have something doing well regardless of the market or economic environment
Evaluate A Portfolio by 3 Criteria,2024-03-26 12:15:01+00:00,2,JbvryeUVC48,https://www.youtube.com/watch?v=JbvryeUVC48,sometimes what folks really focus on is um they'll look at the stock market and they'll say well the stock market's up or the stock market's down and what does my performance look like relative to the stock market but the problem with the stock market is the volatility in the stock market is usually way higher than what you want to have necessarily in your 401k let's say and the reason why that is is stocks can go you know they can go up a lot but they also can go down by as much as 2/3 in a typical economic cycle and 2/3 is an extraordinary loss that most people are not going to accept in their 401ks or their portfolios that that's not an acceptable loss for them to experience and so i think part of the question should be asked look at the assets that are in there are they over meaningfully overweight stocks and remember stocks are a lot more volatile than bonds so even a 6040 portfolio 98% of the risk of that portfolio is driven by stocks so the question is are you seeing a portfolio that is diversified number one and number two what i'd emphasize is are you seeing elevated fees now for 41k most of the fees are pretty low but as you get to advisor managed accounts fees are a good sign that you're not getting a good deal so if you run down that list and you start to see fees in the 150 basis point 200 basis point 300 basis point or god forbid investing in lp structures that are charging 800 basis points of fees like the world of fees is just a loss for the investor and so instead if you see a portfolio that's oriented around very lowcost index funds charging say 10 basis 0 point uh 1% of fees right that's a good sign that's a sign that the your advisor is operating in your best interest if you see very high fee products that's the sort of thing that you should really start to ask real questions about why you know why are you getting charged 250 basis points of fees on a on an asset that you're seeing
Why Diversify Your Investment Portfolio?,2024-03-25 12:15:01+00:00,2,JA2QuO6r9WI,https://www.youtube.com/watch?v=JA2QuO6r9WI,what what comes into focus for most investors is the need to have to think about are they diversified right and so that's really the the test or the question that you want to be asking your advisor um and when i say diversified what that means is diversified across different industries diversified across uh different geographies uh and diversified across different assets and and the reason why that is is because if you think if you think about what's going on in any one particular asset or market all the smartest people in the world are looking at that those assets and those markets and they're trying to price what the highest you know what the right price is for that asset and so if you're gonna diverge from sort of a generally diversified portfolio you've got to believe that you're better that those tilts are better than the collective wisdom of everyone in the market who's investing in it and i promise you that your financial adviser does not have the wisdom to be able to do that well the people who do this well and repeatedly over years and years spend their entire lives focused on how to pick stocks sectors assets etc and use highly sophisticated understanding they have huge research teams they spend billions of dollars your financial advisor does not do that and so if your financial adviser comes to you and says hey look i like you know evs or i like the green revolution or i like this or i like that the question you should be asking yourself as an investor is do i think this person across the table has unique edge in picking that and the answer is almost always no right
How to Approach Investing,2024-03-22 12:15:06+00:00,5,uFWwdgTll60,https://www.youtube.com/watch?v=uFWwdgTll60,"well i think um a longterm for most investors a long-term approach and perspective is is critically important i think if anything most investors the biggest problem that most investors have is that they're actually trying to time things y uh on a tactical basis and if you come from sort of the traditional you know from the sophisticated asset uh market business you know an investing business the way i have i've spent 20 years basically building sophisticated systematic strategies you know there is a lot of work a lot of work to get to the point where you think you have edge in timing markets over uh you know three six nine 12 month time frame for most investors you can't beat you know the people who are pouring money into beating the market and building you know building hedge funds and things like that and so you're much better off focused on how do you build a long-term strategic portfolio that's going to be successful for you that you know over time will will work out you know from the time that you save to the time that you retire yeah absolutely so with the rise of brokerage accounts individual brokerage accounts it's really easy now to go open account at charles schwab or public.com or robin hood or whatever it may be and you can start investing immediately right and and i think a lot of people are doing that and you see the trends like there's a lot of trends where there's money leaving these institutional financial advisory practices because people are starting to think why would i spend all this money paying fees right to um somebody who's managing this mutual fund charging me a 2% fee when i could just invest in an index fund that charges 0 point something x percent right well i think with this trend you see a lot of people opening these individual brokerage accounts they get wind over here that xyz stock is going to double over the next six months and they just go buy it right or their friend tells them oh oh you know i have a buddy who developed this algorithm this is something i heard recently they developed this algorithm and they're just making a ton of money so like i'm gonna pay them for this course or i'm gonna like invest my money with them and then they're you know $20,000 goes down to $2 so talk a little bit about that what you're seeing in the market with hype or with gambling or with speculating what are your thoughts on that i am sympathetic uh to folks who feel like the traditional infrastructure for asset management isn't really serving them uh you know it is it's true that like your old school financial adviser that puts you into 6040 and charges you a few hundred basis points in fees like mostly sucks um and so finding an opportunity that's outside that infrastructure makes a ton of sense but i think the challenge is is that um people think particularly after sort of 15 years where stocks have have mostly gone up basically in in a relatively straight line that uh that they can pick what what's likely to be win a winner and what's likely not to be a winner and uh the reality is that that's very hard and if you've been around a few cycles as an institutional asset manager the thing that you have most of all is the humility to understand how hard it is to pick and anyone stock in any one time frame maybe goes up maybe it goes down um but as the as the day-to-day the retail investor who you're betting against on that are the most sophisticated asset managers in the world and the odds that you do better than them are pretty low and so you might make money actually if anything it's the worst thing to do is to make money on sort of your short on some very you know small stock concentrated stock bets because then you'll keep going in just in the way you will if you make money at the blackjack table keep putting bets on thinking that you can chase those positive returns and ultimately the vast majority of smallscale investors lose money trading individual stocks like that the dumb money folks right the vast majority of those people lost money trading individual meme stocks and that's what you have to remember uh much better to focus on a strategic portfolio that you can live with than trying to trade day-to- day exactly"
